condition,study,contrast,tissue,light,pathway_id,pathway_name,source,n_panel_genes,n_measured,mean_log2fc,mean_abs_log2fc,singscore,frac_up,frac_dn,sign_consistency,n_measured_w_padj,n_padj_lt_05,frac_padj_lt_05
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Auxin_transporters_PIN,Auxin_transporters_PIN,Curated,7,7,-0.3202572783127827,0.5254181521540578,0.0001578140499594,0.0,0.4285714285714285,1.0,6.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Circadian_core,Circadian_core,User_core,14,14,0.0765718119990019,0.1855598017270088,0.1277842907385697,0.0714285714285714,0.0,1.0,13.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,GA_biosynthesis,GA_biosynthesis,Curated,17,11,0.012839612021765,0.2095714117964533,0.0704281064773444,0.0909090909090909,0.0909090909090909,0.5,7.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,GA_core_NMF,GA_core_NMF,User_core,3,2,,,,,,,1.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,GA_signaling,GA_signaling,Curated,10,10,0.0289127923627913,0.0836074606486657,0.0795022093966994,0.0,0.0,,10.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Gravitropism,Gravitropism,Curated,9,8,-0.0404207653373087,0.1440511496063549,0.0444584723599963,0.0,0.125,1.0,8.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Hormone_transporters_ABCG,Hormone_transporters_ABCG,Curated,5,5,-0.2953733022738214,0.5298122146582525,-0.0308639191992064,0.2,0.2,0.5,3.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Hormone_transporters_NPF,Hormone_transporters_NPF,Curated,6,4,-0.062887138139443,0.0798681306960257,-0.0964018396609252,0.0,0.0,,4.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Hub_transporter_core,Hub_transporter_core,User_core,5,4,-0.2262388945243677,0.3402598078399647,0.0149697898818649,0.0,0.25,1.0,3.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Photoreceptors,Photoreceptors,Curated,10,10,0.0273181675114347,0.0735521564802645,0.0898773559383172,0.0,0.0,,10.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ROS_core_NMF,ROS_core_NMF,User_core,10,9,-0.0746521028806621,0.222020462672745,-0.0731180048296109,0.1111111111111111,0.1111111111111111,0.5,7.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ROS_scavenging,ROS_scavenging,Curated,24,22,-0.1278732746321402,0.2206105170513879,-0.0808294870428516,0.0454545454545454,0.1818181818181818,0.8,18.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Sugar_transporters_SWEET,Sugar_transporters_SWEET,Curated,11,8,-0.4133413293178289,0.5429255512449547,-0.182867030390477,0.0,0.125,1.0,4.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00195,Photosynthesis,KEGG,46,45,0.0132052973065721,0.074728667368752,0.0559373152573621,0.0,0.0,,44.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00196,Photosynthesis - antenna proteins,KEGG,22,21,-0.0377770958007721,0.102879592993717,-0.0267349883410844,0.0,0.0,,21.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00630,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),KEGG,80,77,0.0179836866320677,0.1665085336204957,0.0115057861247779,0.0129870129870129,0.0259740259740259,0.6666666666666666,72.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00710,Carbon fixation in photosynthetic organisms,KEGG,70,70,-0.0297307446034091,0.1576743385892298,-0.0407250428352421,0.0285714285714285,0.0285714285714285,0.5,66.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00904,Diterpenoid biosynthesis (GA biosynthesis),KEGG,25,17,-0.1437429889955679,0.4158584278557744,0.0408048781781627,0.1176470588235294,0.1764705882352941,0.6,9.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00966,Glucosinolate biosynthesis,KEGG,26,23,-0.4896771499714179,0.5347877038671252,-0.3347530063086412,0.0,0.5217391304347826,1.0,23.0,2.0,0.08695652173913043
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03410,Base excision repair,KEGG,50,48,0.0241158294455532,0.229959500570466,-0.0199916584002164,0.0416666666666666,0.0416666666666666,0.5,44.0,1.0,0.022727272727272728
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03420,Nucleotide excision repair,KEGG,85,78,-0.0025054183528957,0.2004992166005589,0.0003630301222509,0.0384615384615384,0.0256410256410256,0.6,71.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03430,Mismatch repair,KEGG,32,32,-0.0529815767463436,0.1764089440670308,-0.0612050793579222,0.03125,0.0,1.0,30.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03440,Homologous recombination,KEGG,60,57,-0.0348044647248118,0.1872637805946178,-0.0364012542855018,0.0526315789473684,0.0350877192982456,0.6,50.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03450,Non-homologous end-joining,KEGG,8,8,-0.0869739913382701,0.128528687218247,-0.0715066732798268,0.0,0.125,1.0,7.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03460,Fanconi anemia pathway,KEGG,46,44,0.0199864737663972,0.1879674080408742,0.0363023553234573,0.0454545454545454,0.0227272727272727,0.6666666666666666,40.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath04075,Plant hormone signal transduction,KEGG,433,376,-0.0041854419719939,0.218982229536279,0.0463925339084352,0.0425531914893617,0.0691489361702127,0.6190476190476191,309.0,0.0,0.0
OSD-658|GCR_40cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_40cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath04712,Circadian rhythm - plant,KEGG,43,41,-0.0283653876446544,0.1767417542187954,0.0574624600516002,0.024390243902439,0.073170731707317,0.75,37.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ABA_biosynthesis,ABA_biosynthesis,Curated,8,7,-0.094370711938825,0.138118176441607,-0.1389311157775401,0.0,0.0,,7.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ABA_signaling,ABA_signaling,Curated,16,14,0.0893359601336688,0.297680959124493,0.0415179779189157,0.0714285714285714,0.0714285714285714,0.5,14.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Auxin_transporters_ABCB,Auxin_transporters_ABCB,Curated,3,2,,,,,,,2.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Auxin_transporters_AUX_LAX,Auxin_transporters_AUX_LAX,Curated,3,3,-0.1215202725592827,0.133269154476236,-0.1412586046232001,0.0,0.0,,3.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Auxin_transporters_PIN,Auxin_transporters_PIN,Curated,7,7,-0.102300615797457,0.2065635120599032,-0.0433602154000747,0.0,0.1428571428571428,1.0,7.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Circadian_core,Circadian_core,User_core,14,14,0.1692495881572045,0.2744606579809576,0.1921917472913955,0.0714285714285714,0.0,1.0,14.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,GA_biosynthesis,GA_biosynthesis,Curated,17,11,-0.1090401563234439,0.2710422412877895,-0.0626603759663548,0.0,0.0909090909090909,1.0,11.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,GA_core_NMF,GA_core_NMF,User_core,3,2,,,,,,,2.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,GA_signaling,GA_signaling,Curated,10,10,0.0004925123207659,0.120980736063871,0.0307557038506628,0.0,0.0,,10.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Gravitropism,Gravitropism,Curated,9,8,-0.058563480952455,0.1132107327082334,-0.0595860762918207,0.0,0.0,,8.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Hormone_transporters_ABCG,Hormone_transporters_ABCG,Curated,5,5,-0.1282011627469839,0.2348409914564811,-0.0110244386328794,0.0,0.2,1.0,5.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Hormone_transporters_NPF,Hormone_transporters_NPF,Curated,6,4,0.0672776902022081,0.1188077968867051,0.1336346830192082,0.0,0.0,,4.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Hub_transporter_core,Hub_transporter_core,User_core,5,4,0.0417199367012711,0.1358044500375123,0.0241906393723509,0.0,0.0,,4.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Photoreceptors,Photoreceptors,Curated,10,10,0.0281777585833853,0.0712640434880709,0.0745243033636937,0.0,0.0,,10.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ROS_core_NMF,ROS_core_NMF,User_core,10,9,-0.1746364487271318,0.2826660478166459,-0.1392095269586477,0.0,0.1111111111111111,1.0,9.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ROS_scavenging,ROS_scavenging,Curated,24,22,-0.0746829531911685,0.1924254218927164,-0.0489817919477943,0.0,0.0454545454545454,1.0,22.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,Sugar_transporters_SWEET,Sugar_transporters_SWEET,Curated,11,8,-0.2860392047307856,0.3521334534228672,-0.168201596176391,0.0,0.25,1.0,8.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00195,Photosynthesis,KEGG,46,45,-0.1206918523367964,0.1577276269619466,-0.1529042795162373,0.0,0.0222222222222222,1.0,45.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00196,Photosynthesis - antenna proteins,KEGG,22,21,-0.2445469035822442,0.2634008723756149,-0.2354016635962708,0.0,0.1904761904761904,1.0,21.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00630,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),KEGG,80,77,-0.0372966540931372,0.1775964522765027,-0.0662962477147705,0.0129870129870129,0.0519480519480519,0.8,76.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00710,Carbon fixation in photosynthetic organisms,KEGG,70,70,-0.0536481897066481,0.1762350347892453,-0.1096111977120183,0.0142857142857142,0.0142857142857142,0.5,70.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00904,Diterpenoid biosynthesis (GA biosynthesis),KEGG,25,17,-0.2942318722247495,0.4500736365128917,-0.0751659036777304,0.0,0.2941176470588235,1.0,17.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath00966,Glucosinolate biosynthesis,KEGG,26,23,-0.4040013735832782,0.4586561435260315,-0.324372566624975,0.0,0.3478260869565217,1.0,23.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03410,Base excision repair,KEGG,50,48,0.0944888820328305,0.2304014762343035,0.0474813629121952,0.0833333333333333,0.0,1.0,48.0,1.0,0.020833333333333332
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03420,Nucleotide excision repair,KEGG,85,78,0.0239288109609641,0.1557235055552651,0.0319691956223654,0.0384615384615384,0.0128205128205128,0.75,78.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03430,Mismatch repair,KEGG,32,32,-0.0029541014687304,0.1857026757062259,-0.0017387726575886,0.03125,0.03125,0.5,32.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03440,Homologous recombination,KEGG,60,57,0.0193861127547682,0.2151586857850463,0.0163110115445526,0.0526315789473684,0.0526315789473684,0.5,57.0,1.0,0.017543859649122806
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03450,Non-homologous end-joining,KEGG,8,8,0.0047839020285649,0.1356302744832888,0.0714841284155469,0.0,0.0,,8.0,0.0,0.0
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath03460,Fanconi anemia pathway,KEGG,46,44,0.0277285186622078,0.2535280363051768,0.0276881676354126,0.0681818181818181,0.0681818181818181,0.5,44.0,1.0,0.022727272727272728
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath04075,Plant hormone signal transduction,KEGG,433,376,0.0472462762952381,0.2013883109083434,0.0454962556338177,0.0611702127659574,0.0319148936170212,0.6571428571428571,376.0,1.0,0.0026595744680851063
OSD-658|GCR_80cGy_vs_NoRad|whole_seedling|16h_8h_photoperiod_300umol,OSD-658,GCR_80cGy_vs_NoRad,whole_seedling,16h_8h_photoperiod_300umol,ath04712,Circadian rhythm - plant,KEGG,43,41,-0.0087179306231615,0.1937137244479553,0.0636243563716185,0.0,0.048780487804878,1.0,41.0,0.0,0.0
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ABA_biosynthesis,ABA_biosynthesis,Curated,8,7,1.4073313428637089,1.6030261191899116,0.214446136166092,0.5714285714285714,0.0,1.0,7.0,2.0,0.2857142857142857
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ABA_signaling,ABA_signaling,Curated,16,15,-0.1669206107272837,0.7475839983891828,0.0584616222249445,0.3333333333333333,0.1333333333333333,0.7142857142857143,14.0,2.0,0.14285714285714285
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Auxin_transporters_ABCB,Auxin_transporters_ABCB,Curated,3,3,1.295366213661432,2.445872351873481,-0.0546095525882369,0.3333333333333333,0.6666666666666666,0.6666666666666666,3.0,0.0,0.0
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Auxin_transporters_AUX_LAX,Auxin_transporters_AUX_LAX,Curated,3,3,-0.39911968265532,0.39911968265532,-0.1895681054078702,0.0,0.3333333333333333,1.0,3.0,1.0,0.3333333333333333
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Auxin_transporters_PIN,Auxin_transporters_PIN,Curated,7,7,-0.3969686149140571,0.3969686149140571,-0.1849197598921965,0.0,0.4285714285714285,1.0,6.0,1.0,0.16666666666666666
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Circadian_core,Circadian_core,User_core,14,14,0.3904627774704156,0.7228148916957792,0.1600310343419494,0.3571428571428571,0.1428571428571428,0.7142857142857143,14.0,3.0,0.21428571428571427
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,GA_biosynthesis,GA_biosynthesis,Curated,17,14,-1.7301374561680951,2.0028005960925634,-0.1959042835558822,0.0714285714285714,0.5714285714285714,0.8888888888888888,13.0,2.0,0.15384615384615385
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,GA_core_NMF,GA_core_NMF,User_core,3,2,,,,,,,2.0,1.0,0.5
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,GA_signaling,GA_signaling,Curated,10,10,-0.0496130582666759,0.3584111065955581,0.0043652252031524,0.1,0.1,0.5,10.0,1.0,0.1
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Gravitropism,Gravitropism,Curated,9,8,0.1536628869774552,0.32566125674904,0.1186451059659439,0.25,0.0,1.0,8.0,2.0,0.25
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Hormone_transporters_ABCG,Hormone_transporters_ABCG,Curated,5,5,-1.5372665534095864,1.5595541382941804,-0.2074564089999591,0.0,0.6,1.0,5.0,0.0,0.0
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Hormone_transporters_NPF,Hormone_transporters_NPF,Curated,6,5,-0.6985285685074922,1.316462790446868,0.0174200661521499,0.2,0.4,0.6666666666666666,4.0,1.0,0.25
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Hub_transporter_core,Hub_transporter_core,User_core,5,4,1.3691688129454138,1.5600053371425462,0.0749928539344195,0.25,0.0,1.0,4.0,0.0,0.0
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Photoreceptors,Photoreceptors,Curated,10,10,0.1911181762225292,0.3482512514524333,0.1568377638939932,0.2,0.1,0.6666666666666666,10.0,2.0,0.2
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ROS_core_NMF,ROS_core_NMF,User_core,10,9,-0.3646721215297852,0.6475423762386227,-0.0915059369059124,0.1111111111111111,0.4444444444444444,0.8,9.0,1.0,0.1111111111111111
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ROS_scavenging,ROS_scavenging,Curated,24,22,-0.0586407736012269,0.7876392050860163,0.0202558477089899,0.3181818181818182,0.3636363636363636,0.5333333333333333,22.0,6.0,0.2727272727272727
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,Sugar_transporters_SWEET,Sugar_transporters_SWEET,Curated,11,9,-0.1018715323321302,1.0219703969908285,0.088622556159001,0.4444444444444444,0.3333333333333333,0.5714285714285714,8.0,0.0,0.0
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath00195,Photosynthesis,KEGG,46,45,1.3218210277930589,1.5132068688157545,0.3341010249499775,0.8,0.0888888888888888,0.9,44.0,30.0,0.6818181818181818
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath00196,Photosynthesis - antenna proteins,KEGG,22,22,2.960611801501301,3.07947620346478,0.4026854357615107,0.8636363636363636,0.0454545454545454,0.95,19.0,15.0,0.7894736842105263
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath00630,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),KEGG,80,78,0.307840368408548,0.8173782765414018,0.1413284980907178,0.3717948717948718,0.1538461538461538,0.7073170731707317,78.0,17.0,0.21794871794871795
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath00710,Carbon fixation in photosynthetic organisms,KEGG,70,70,0.1597684296654235,0.8992842244442425,0.0790809867987376,0.3285714285714285,0.2428571428571428,0.575,70.0,21.0,0.3
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath00904,Diterpenoid biosynthesis (GA biosynthesis),KEGG,25,22,-1.8599359274782603,2.1379887143526517,-0.1532858908823627,0.0909090909090909,0.5,0.8461538461538461,20.0,2.0,0.1
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath00966,Glucosinolate biosynthesis,KEGG,26,24,0.1963156084697791,0.4495678948719959,0.1168858126778008,0.1666666666666666,0.125,0.5714285714285714,24.0,1.0,0.041666666666666664
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath03410,Base excision repair,KEGG,50,50,-0.1163964889854504,0.4123014554432906,0.0238944015680509,0.1,0.14,0.5833333333333334,49.0,3.0,0.061224489795918366
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath03420,Nucleotide excision repair,KEGG,85,81,0.0083389229386623,0.4865839141563666,0.0380843704580892,0.1358024691358024,0.0864197530864197,0.6111111111111112,79.0,7.0,0.08860759493670886
OSD-678|FLT_vs_GC_Dark|leaf|dark,OSD-678,FLT_vs_GC_Dark,leaf,dark,ath03430,Mismatch repair,KEGG,32,32,-0.1732456889421298,0.2782657195569985,-0.0457654457103189,0.0,0.1875,1.0,32.0,0.0,0.0
