tair_id,symbol_hint,is_panel,is_hub_han,is_hub_liew,atlas_celltype_primary,pathway_primary,mean_log2fc_OSD_dark,mean_log2fc_OSD_light,degree,weighted_degree,betweenness
AT5G46900,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.3781602787579173,2.606385622936152,30,30.0,6.5361843163754555e-06
AT5G62340,,False,False,True,Liew_root_cap,non-panel,-0.03900625020520598,2.31841037653967,30,30.0,6.5361843163754555e-06
AT5G65020,,False,False,True,Liew_root_cap,non-panel,-0.18399454939770532,0.24418604337799202,30,30.0,6.5361843163754555e-06
AT4G30670,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.30120761451629746,0.7334739740885516,30,30.0,6.5361843163754555e-06
AT4G30170,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.4273227680946034,1.8639263270708135,30,30.0,6.5361843163754555e-06
AT5G07220,,False,False,True,Liew_xylem,non-panel,0.11966063620498334,0.48372594878047753,30,30.0,6.5361843163754555e-06
AT5G23220,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.2365121996952814,3.7915359566556277,30,30.0,6.5361843163754555e-06
AT2G45430,,False,False,True,Liew_QC,non-panel,-0.23601453360407723,1.4155680234177863,30,30.0,6.5361843163754555e-06
AT1G02810,,False,False,True,Liew_QC,non-panel,-0.010326356801254303,0.41093523293077233,30,30.0,6.5361843163754555e-06
AT1G79530,,True,False,True,Liew_QC,Carbon fixation in photosynthetic organisms,-0.21173605567237433,0.3246602540729303,30,30.0,6.5361843163754555e-06
AT1G69920,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.15306931953717426,2.955383907235113,30,30.0,6.5361843163754555e-06
AT2G41800,,False,False,True,Liew_QC,non-panel,0.11917690076773842,1.408652243693138,30,30.0,6.5361843163754555e-06
AT2G43150,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.2171093987728303,0.22179306739800575,30,30.0,6.5361843163754555e-06
AT2G25810,,False,False,True,Liew_root_cap,non-panel,-0.002752414260593324,0.8262465080684916,30,30.0,6.5361843163754555e-06
AT1G66270,,False,False,True,Liew_root_cap,non-panel,-0.059217722436457065,1.3795211466137574,30,30.0,6.5361843163754555e-06
AT4G00080,,False,False,True,Liew_root_cap,non-panel,-0.21979070321726665,3.0301025027233064,30,30.0,6.5361843163754555e-06
AT1G54000,,False,False,True,Liew_root_cap,non-panel,-0.5267648430455304,1.3486373046707116,30,30.0,6.5361843163754555e-06
AT1G29025,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.1264655252181355,1.9808878611815566,30,30.0,6.5361843163754555e-06
AT5G41900,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.694303231879298,-0.24929311697888046,28,28.0,5.855947939558101e-06
AT3G45610,,False,False,True,Liew_provasculature,non-panel,0.4468699615525376,0.43722880684124893,28,28.0,5.855947939558101e-06
AT1G22740,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.06013476259182734,0.17913904925571866,28,28.0,5.855947939558101e-06
AT3G21600,,False,False,True,Liew_provasculature,non-panel,-0.5233687620125247,-0.17154497452967465,28,28.0,5.855947939558101e-06
AT3G43720,,False,False,True,Liew_root_cap,non-panel,0.1614375912713263,-0.36588158202291593,28,28.0,5.855947939558101e-06
AT2G47650,,False,False,True,Liew_root_cap,non-panel,0.10494198991662933,0.011545063862620589,28,28.0,5.855947939558101e-06
AT5G45280,,False,False,True,Liew_root_cap,non-panel,-0.21795626758227502,-0.275568773406355,28,28.0,5.855947939558101e-06
AT4G36710,,False,False,True,Liew_provasculature,non-panel,-0.36792626216067686,0.007345171434823865,28,28.0,5.855947939558101e-06
AT1G17890,,False,False,True,Liew_root_cap,non-panel,0.14429935280552342,-0.079516944186866,28,28.0,5.855947939558101e-06
AT1G12780,,False,False,True,Liew_xylem,non-panel,0.36801937085665265,0.5718346196284914,28,28.0,5.855947939558101e-06
AT5G12940,,False,True,True,Han:E.hypocotyl_epidermis|Liew_root_cap,non-panel,-0.356752922531582,-0.4292775448799457,28,28.0,5.855947939558101e-06
AT4G24275,,False,False,True,Liew_QC,non-panel,-0.061842998658703276,-0.32467511186759807,28,28.0,5.855947939558101e-06
AT1G19450,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.16771677364168133,-0.25731809575249837,28,28.0,5.855947939558101e-06
AT1G76240,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.3679903671716395,-0.6190709568910621,28,28.0,5.855947939558101e-06
AT2G15310,,False,False,True,Liew_provasculature,non-panel,-0.057776107346802684,-0.148662493996689,28,28.0,5.855947939558101e-06
AT3G07010,,False,True,False,Han:E.hypocotyl_epidermis+Cortex_hypocotyl,non-panel,-0.04826491048831427,-0.508782520768115,28,28.0,5.855947939558101e-06
AT1G69680,,False,False,True,Liew_xylem,non-panel,-0.0030661466022076644,0.03388418087177216,28,28.0,5.855947939558101e-06
AT5G23210,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.21908002111230307,-0.19200083637827636,25,25.0,2.8847198088618594e-05
AT1G25450,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.021962758089161854,0.030471600274960247,25,25.0,2.8847198088618594e-05
AT2G22080,,False,False,True,Liew_provasculature,non-panel,0.2625829612392599,0.17340898036667265,25,25.0,2.8847198088618594e-05
AT2G16280,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.12311235397020304,-0.27337265268163097,25,25.0,2.8847198088618594e-05
AT4G33660,,False,False,True,Liew_provasculature,non-panel,-0.0654642750307554,-0.217793820002985,25,25.0,2.8847198088618594e-05
AT4G37450,,False,False,True,Liew_xylem,non-panel,-0.4783913302316934,-0.36375510949962603,25,25.0,2.8847198088618594e-05
AT5G66440,,False,False,True,Liew_provasculature,non-panel,-0.06651720858801564,0.07819009569079831,25,25.0,2.8847198088618594e-05
AT5G65280,,False,False,True,Liew_provasculature,non-panel,-0.21038470019579988,0.10609938538502568,25,25.0,2.8847198088618594e-05
AT3G46940,,False,False,True,Liew_QC,non-panel,-0.315646867856968,-0.9866657265740154,24,24.0,0.0001908063036972681
AT4G37400,,False,False,True,Liew_QC,non-panel,-0.12454235645561762,2.550230953760352,24,24.0,0.0001908063036972681
AT2G46140,,False,False,True,Liew_root_cap,non-panel,-0.11845276951977013,0.05220138527679863,23,23.0,1.0695574335887112e-05
AT4G10380,,False,False,True,Liew_root_cap,non-panel,-0.020973904207232812,0.31695523986180235,23,23.0,1.0695574335887112e-05
AT2G17500,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.009177932120634521,0.7932125748103903,23,23.0,1.0695574335887112e-05
AT1G74500,,False,False,True,Liew_QC,non-panel,-0.4459234389634678,1.9322103716803565,23,23.0,1.0695574335887112e-05
AT3G48340,,False,False,True,Liew_root_cap,non-panel,-1.2638838101090164,1.5992888922327237,23,23.0,1.0695574335887112e-05
AT3G06035,,False,False,True,Liew_xylem,non-panel,-0.4860900948209846,-0.05965736132374574,23,23.0,1.0695574335887112e-05
AT5G45920,,False,False,True,Liew_QC,non-panel,-0.4245675763000256,0.15783490698938932,23,23.0,1.0695574335887112e-05
AT1G35720,,False,False,True,Liew_root_cap,non-panel,0.22002457102066,0.488304084893731,23,23.0,1.0695574335887112e-05
AT5G26330,,False,False,True,Liew_xylem,non-panel,-0.7547147237108707,-1.2824083255134264,23,23.0,1.0695574335887112e-05
AT5G04470,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.0748742654352419,0.20732717718811336,23,23.0,1.0695574335887112e-05
AT4G37010,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.036682386389154775,0.7471947005223392,23,23.0,1.0695574335887112e-05
AT3G05920,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.16179993045383737,3.130045163281093,22,22.0,1.5251096738209401e-05
AT5G15265,,False,False,True,Liew_root_cap,non-panel,-0.08820377572359948,0.16264644182003643,22,22.0,1.5251096738209401e-05
AT5G15230,,False,False,True,Liew_root_cap,non-panel,-0.18051309437837695,0.26598968183610955,22,22.0,1.5251096738209401e-05
AT5G10770,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.38874057491560765,-0.25771216619606724,22,22.0,1.5251096738209401e-05
AT4G22235,,False,False,True,Liew_root_cap,non-panel,-0.23735905331947915,2.517352854981467,22,22.0,1.5251096738209401e-05
AT4G12520,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.2037956290140183,0.9620377160747845,22,22.0,1.5251096738209401e-05
AT4G31320,,True,False,True,Liew_root_cap,Plant hormone signal transduction,-0.42495222937436267,1.2502612170995115,22,22.0,1.5251096738209401e-05
AT1G78370,,False,False,True,Liew_provasculature,non-panel,-0.5465512602695126,-1.4120837539603508,22,22.0,1.5251096738209401e-05
AT1G23040,,False,False,True,Liew_provasculature,non-panel,-0.3607098649732943,0.5193482740094503,22,22.0,1.5251096738209401e-05
AT3G53480,,False,True,True,Han:E.hypocotyl_epidermis|Liew_root_cap,non-panel,-0.35312180531697307,1.136957891580914,21,21.0,1.715748383048557e-05
AT2G43535,,False,False,True,Liew_root_cap,non-panel,-0.20596991435665069,0.618685205511227,21,21.0,1.715748383048557e-05
AT2G31980,,False,False,True,Liew_xylem,non-panel,-0.7982236900416569,1.2056706269639212,21,21.0,0.00014329327155130804
AT1G76930,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.0544188027189616,1.339088148275885,21,21.0,1.715748383048557e-05
AT2G17710,,False,False,True,Liew_xylem,non-panel,-0.04318047398934335,0.7707649073471453,21,21.0,1.715748383048557e-05
AT1G66280,,False,True,True,Han:E.hypocotyl_epidermis|Liew_root_cap,non-panel,-0.5324997503426271,1.6095257653395407,21,21.0,1.715748383048557e-05
AT1G17745,,False,False,True,Liew_provasculature,non-panel,-0.3909706849329957,0.732021124443378,21,21.0,1.715748383048557e-05
AT5G56500,,False,False,True,Liew_QC,non-panel,-0.18626643395697018,0.11560616060625788,21,21.0,0.00014329327155130804
AT1G21100,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.358760683328109,0.45941550134119163,21,21.0,1.715748383048557e-05
AT4G37070,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.22483386097082633,1.232989423029827,21,21.0,1.715748383048557e-05
AT1G07640,,False,False,True,Liew_provasculature,non-panel,-0.26864520577137396,0.04005305144357729,20,20.0,1.1061234996943083e-05
AT1G09200,,False,False,True,Liew_QC,non-panel,-0.2219192735815123,-0.6620962004000687,20,20.0,1.1061234996943083e-05
AT4G16380,,False,False,True,Liew_xylem,non-panel,0.07438517806779198,-0.17790184190934466,20,20.0,1.1061234996943083e-05
AT5G03230,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.3456798340075111,1.0618133775554255,20,20.0,1.4706414711844773e-05
AT1G10670,,False,False,True,Liew_xylem,non-panel,0.02252311801506642,-0.24201103678123406,20,20.0,1.1061234996943083e-05
AT5G15630,,False,False,True,Liew_xylem,non-panel,-0.5031001340581133,-1.054384147876271,20,20.0,1.4706414711844773e-05
AT1G08500,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.0739948970455531,0.5739929217380556,20,20.0,1.4706414711844773e-05
AT1G05850,,False,False,True,Liew_xylem,non-panel,-0.0010018676833158287,-0.256951351250523,20,20.0,1.1061234996943083e-05
AT3G05490,,False,False,True,Liew_provasculature,non-panel,-0.0021999222844762967,-0.340047438861637,20,20.0,1.1061234996943083e-05
AT3G05910,,False,False,True,Liew_xylem,non-panel,-0.19181993265686767,-0.537119504270655,20,20.0,1.1061234996943083e-05
AT3G32980,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.4181930879625216,0.6934942852742417,20,20.0,1.4706414711844773e-05
AT3G27360,,False,False,True,Liew_QC,non-panel,-0.094586412486287,-0.3955297267511087,20,20.0,1.1061234996943083e-05
AT1G68810,,False,False,True,Liew_xylem,non-panel,-0.052520795393135776,-0.4422463535063663,20,20.0,1.4706414711844773e-05
AT1G54575,,False,False,True,Liew_provasculature,non-panel,0.088578832337554,1.6773055482208357,20,20.0,1.1061234996943083e-05
AT2G34500,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.16289987528120328,1.667339250619711,20,20.0,1.4706414711844773e-05
AT1G27670,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.15447888263142334,0.7286447104280459,20,20.0,1.4706414711844773e-05
AT3G29035,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.2836286046635131,1.126040950303134,20,20.0,1.4706414711844773e-05
AT5G26280,,False,False,True,Liew_root_cap,non-panel,-0.006300727241621895,-0.16253247705041737,19,19.0,4.5250506805676224e-05
AT2G36355,,False,False,True,Liew_xylem,non-panel,-0.16695186421219466,-0.30053343431853946,19,19.0,4.5250506805676224e-05
AT4G12470,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.5412121962718843,-0.8274395630958143,19,19.0,4.5250506805676224e-05
AT2G28760,,False,False,True,Liew_xylem,non-panel,-0.1104507354131054,-0.7603720721773399,19,19.0,4.5250506805676224e-05
AT1G17360,,False,False,True,Liew_xylem,non-panel,-0.23760961543168535,-0.3505332677806255,18,18.0,3.839436941087681e-06
AT5G13370,,True,False,False,panel_only,Plant hormone signal transduction,0.3131443077734903,1.0828936681548902,18,18.0,0.0
AT4G18360,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.3328928464824643,0.52385877134997,18,18.0,0.0
AT4G25780,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.45086705466486326,0.04440055708183688,18,18.0,3.839436941087681e-06
AT4G12910,,False,False,True,Liew_xylem,non-panel,-0.7530950642759014,-0.8183298406080807,18,18.0,3.839436941087681e-06
AT4G33010,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.08088482522703934,-1.2684274968189049,18,18.0,0.0
AT1G79620,,False,False,True,Liew_xylem,non-panel,-0.5344782076529015,-0.9623172644681853,18,18.0,3.839436941087681e-06
AT2G33990,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.19716607691771534,0.08743354198141617,18,18.0,3.839436941087681e-06
AT2G38120,AUX1,True,False,True,Liew_xylem,Auxin_transporters_AUX_LAX,-0.08230358257571313,-0.4065640860834056,18,18.0,3.839436941087681e-06
AT2G38640,,False,False,True,Liew_provasculature,non-panel,-0.1825766382154401,0.14722937482640028,18,18.0,3.839436941087681e-06
AT2G36270,ABI5,True,False,False,panel_only,Hub_transporter_core,0.7769396751312542,1.4892481890984701,18,18.0,0.0
AT1G74940,,False,True,False,Han:Cortex_hypocotyl,non-panel,0.0642225457010113,-0.07628751518849998,18,18.0,3.839436941087681e-06
AT1G64060,RBOHF,True,False,False,panel_only,ROS_scavenging,0.03510263575512599,0.32906430385545904,18,18.0,0.0
AT5G66190,,True,False,False,panel_only,Photosynthesis,-0.13551945707828164,-1.101587248225066,18,18.0,0.0
AT1G20450,,False,False,True,Liew_QC,non-panel,0.7108889432219788,0.7458599142018323,18,18.0,3.839436941087681e-06
AT5G47435,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.0365526577961429,-0.23046186292974435,18,18.0,0.0
AT5G59890,,False,False,True,Liew_provasculature,non-panel,0.024168052502442628,-0.05364575228534585,18,18.0,3.839436941087681e-06
AT5G39340,,True,False,True,Liew_provasculature,Plant hormone signal transduction,0.10598782883149,0.0794089000814711,18,18.0,3.839436941087681e-06
AT5G53190,SWEET3,True,False,False,panel_only,Sugar_transporters_SWEET,0.5673383281622905,2.3680660059610363,18,18.0,0.0
AT1G48360,,True,False,False,panel_only,Fanconi anemia pathway,0.04482007333737209,-0.328282208611091,18,18.0,0.0
AT2G46370,,True,False,False,panel_only,Plant hormone signal transduction,0.026322348334976525,0.099547979142507,18,18.0,0.0
AT3G54660,GR2,True,False,False,panel_only,ROS_scavenging,-0.1252026730085769,-0.45337066911135393,18,18.0,0.0
AT3G23240,,True,False,False,panel_only,Plant hormone signal transduction,0.523861198353671,1.2049751652702754,18,18.0,0.0
AT3G14130,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.053960476056304295,0.4084307756878413,18,18.0,0.0
AT2G44900,SLY1,True,False,False,panel_only,GA_signaling,0.23223115439409467,0.3310432114008785,17,17.0,0.0
AT2G44350,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.06863334671541667,-0.09003606860157333,17,17.0,0.0
AT3G55050,HAB1,True,False,False,panel_only,ABA_signaling,0.11358066816431252,-0.07203160623767767,17,17.0,0.0
AT4G09570,,True,False,False,panel_only,Plant hormone signal transduction,-0.0052117571419433295,-0.15045097869186597,17,17.0,0.0
AT5G47080,,True,False,False,panel_only,Circadian rhythm - plant,0.15219402782570202,0.19468609015422222,17,17.0,0.0
AT1G53240,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,-0.0804275455638253,-0.20102822377274288,17,17.0,0.0
AT2G30970,,True,False,False,panel_only,Carbon fixation in photosynthetic organisms,0.08157311965734666,-0.17776891969426215,17,17.0,0.0
AT2G25930,ELF3,True,False,False,panel_only,Circadian_core,0.07878639764720467,0.2990385778973726,17,17.0,0.0
AT2G31970,,True,False,False,panel_only,Non-homologous end-joining,-0.23508948232393714,-0.06842321021513507,17,17.0,0.0
AT4G03400,,True,False,False,panel_only,Plant hormone signal transduction,-0.14217024073186801,-0.499128432245747,17,17.0,0.0
AT1G28130,,True,False,False,panel_only,Plant hormone signal transduction,-0.0021649517453538416,-0.05821208321253366,17,17.0,0.0
AT5G26780,,True,False,False,panel_only,Glyoxylate and dicarboxylate metabolism (incl. photorespiration),-0.09832395548580193,-0.2772927154935895,17,17.0,0.0
AT4G34050,,False,False,True,Liew_xylem,non-panel,-0.40106913325049204,-0.04158726652507837,16,16.0,0.0001810020272227049
AT1G33800,,False,False,True,Liew_xylem,non-panel,-0.16037753660932677,0.10441461528967534,15,15.0,3.519483862663707e-06
AT3G06300,,False,False,True,Liew_root_cap,non-panel,0.049043351529899006,-0.05356714261055009,15,15.0,3.519483862663707e-06
AT3G14770,SWEET2,True,True,False,Han:Cortex_hypocotyl,Sugar_transporters_SWEET,0.03919876001949899,0.0007855898711816763,15,15.0,3.519483862663707e-06
AT4G37410,,False,False,True,Liew_QC,non-panel,0.4286474617614537,0.44438767058732503,15,15.0,3.519483862663707e-06
AT1G17860,,False,False,True,Liew_root_cap,non-panel,0.41056749414929133,0.22023620643856145,15,15.0,3.519483862663707e-06
AT3G05880,,False,False,True,Liew_xylem,non-panel,0.43569363434542735,0.6324892506018761,15,15.0,3.519483862663707e-06
AT1G65845,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.5948205901335163,0.39510908757910834,15,15.0,3.519483862663707e-06
AT3G16430,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.07873231895021134,-0.03477533254001377,15,15.0,3.519483862663707e-06
AT3G46440,,False,False,True,Liew_root_cap,non-panel,0.12532728214970293,0.2870521958077771,15,15.0,3.519483862663707e-06
AT2G39770,,False,False,True,Liew_root_cap,non-panel,0.02189940779987885,-0.1929767539183562,14,14.0,1.357515204170287e-05
AT4G30650,,False,False,True,Liew_root_cap,non-panel,0.6808692824407513,-0.516888994800964,14,14.0,1.357515204170287e-05
AT2G36650,,False,False,True,Liew_provasculature,non-panel,-0.38050791932992595,0.7651256730373257,14,14.0,1.357515204170287e-05
AT2G40610,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,1.372654691773322,-1.5487679594889068,14,14.0,1.357515204170287e-05
AT5G43380,,False,False,True,Liew_provasculature,non-panel,-0.2786127065895652,0.9015763387147957,14,14.0,1.357515204170287e-05
AT4G33220,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.020703453365501428,-0.19437110637477995,13,13.0,1.675944696506527e-06
AT5G39320,,False,False,True,Liew_root_cap,non-panel,-0.260553264515079,-0.23208284360486245,13,13.0,1.675944696506527e-06
AT5G63850,,False,False,True,Liew_provasculature,non-panel,-0.29353905330524727,-0.42672059441692073,13,13.0,1.675944696506527e-06
AT2G38940,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.31409204102101934,0.3289470670772754,13,13.0,1.675944696506527e-06
AT1G04220,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.732851380409096,-0.19869547449585703,13,13.0,2.7653087492357693e-05
AT3G15353,,False,False,True,Liew_provasculature,non-panel,0.28506059927585287,-0.03126730105819131,13,13.0,1.675944696506527e-06
AT3G54560,,False,False,True,Liew_QC,non-panel,-0.12682227294831533,-0.4565338273231004,13,13.0,4.9775557486243845e-05
AT1G62981,,False,False,True,Liew_xylem,non-panel,-1.0631765650828913,-2.138667867115331,13,13.0,2.7653087492357693e-05
AT1G64640,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.3553488500617254,-0.12346018326167836,13,13.0,1.675944696506527e-06
AT1G74100,,True,False,True,Liew_QC,Glucosinolate biosynthesis,-0.06715029952832001,-0.34229204923100903,13,13.0,2.7653087492357693e-05
AT1G14080,,False,False,True,Liew_root_cap,non-panel,-0.13010453588201135,-0.08212915841584967,13,13.0,1.675944696506527e-06
AT5G06860,,False,False,True,Liew_root_cap,non-panel,0.4173400635735299,0.1901624431810106,13,13.0,1.675944696506527e-06
AT5G17330,,False,False,True,Liew_root_cap,non-panel,-0.2645993042113453,0.35111732096387893,13,13.0,4.9775557486243845e-05
AT1G21110,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.08750423336755671,-0.04520260597631742,13,13.0,1.675944696506527e-06
AT5G23730,,True,True,False,Han:Cortex_hypocotyl,Circadian rhythm - plant,-0.3501717662436234,-0.8732952974866733,12,12.0,3.2321790575483017e-06
AT5G17460,,False,False,True,Liew_xylem,non-panel,1.328070244622596,1.3401287161351105,12,12.0,5.2792257939955586e-06
AT1G58360,,False,False,True,Liew_provasculature,non-panel,0.44824305240387163,0.759450987629246,12,12.0,3.2321790575483017e-06
AT1G60810,,False,False,True,Liew_xylem,non-panel,-0.20097759199466633,-0.46418634471920533,12,12.0,3.2321790575483017e-06
AT2G25980,,False,False,True,Liew_root_cap,non-panel,0.44686560265931896,1.4331195038031967,12,12.0,3.2321790575483017e-06
AT2G26660,,False,False,True,Liew_provasculature,non-panel,0.1779673274476089,0.03850282315726058,12,12.0,5.2792257939955586e-06
AT2G32380,,False,False,True,Liew_root_cap,non-panel,-0.01902120327555068,0.171948819311054,12,12.0,1.3575152041702868e-05
AT1G58070,,False,False,True,Liew_xylem,non-panel,0.007648911986957978,-0.27288594691795864,12,12.0,1.3575152041702868e-05
AT2G30395,,False,False,True,Liew_xylem,non-panel,0.5433380596398111,-0.21677618560788137,12,12.0,3.2321790575483017e-06
AT2G22190,,False,False,True,Liew_provasculature,non-panel,0.3196895529032224,0.3474624423322703,12,12.0,8.446761270392897e-06
AT2G04850,,False,False,True,Liew_xylem,non-panel,-0.2511069752331315,-0.8018306452609262,12,12.0,5.2792257939955586e-06
AT3G12860,,False,False,True,Liew_QC,non-panel,0.2240771807941763,0.02372587228420146,12,12.0,5.2792257939955586e-06
AT1G33750,,False,False,True,Liew_QC,non-panel,-0.1789470090978225,3.252949996803052,12,12.0,3.2321790575483017e-06
AT3G18280,,False,False,True,Liew_xylem,non-panel,-0.6599286911598864,0.676973047151249,12,12.0,3.2321790575483017e-06
AT3G05890,,False,False,True,Liew_root_cap,non-panel,-0.2508132432833446,-0.06449868705753664,12,12.0,1.3575152041702868e-05
AT1G48480,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.478034705556903,-0.6265129282848763,12,12.0,5.2792257939955586e-06
AT3G02170,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.19888479958448477,-0.3113784083517282,12,12.0,5.2792257939955586e-06
AT2G35810,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.12017669947745624,-0.0304316612970138,12,12.0,1.3575152041702868e-05
AT2G16700,,False,False,True,Liew_provasculature,non-panel,0.4199492825906999,0.6640342404390555,12,12.0,3.2321790575483017e-06
AT1G14890,,False,False,True,Liew_xylem,non-panel,0.2525186207535537,0.6419313259414724,12,12.0,5.2792257939955586e-06
AT5G02550,,False,False,True,Liew_QC,non-panel,-0.2635215120809123,-0.49706518872447764,12,12.0,5.2792257939955586e-06
AT4G17940,,False,False,True,Liew_root_cap,non-panel,0.1276996133642363,0.6921188991946506,12,12.0,3.2321790575483017e-06
AT5G43580,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,0.7872485638234589,1.3100209527333921,12,12.0,3.2321790575483017e-06
AT5G48010,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-1.5018948621944823,0.7183759247429662,12,12.0,8.446761270392897e-06
AT5G57090,PIN2,True,False,True,Liew_QC,Auxin_transporters_PIN,0.0030166714714445395,0.8381208841665927,12,12.0,3.2321790575483017e-06
AT5G49460,,False,False,True,Liew_xylem,non-panel,-0.039805149086195334,-0.03391999147883414,12,12.0,5.2792257939955586e-06
AT4G33145,,False,False,True,Liew_QC,non-panel,0.12650080464885058,1.1386587116284559,12,12.0,8.446761270392897e-06
AT5G23860,,False,False,True,Liew_xylem,non-panel,-0.21218037938037573,-0.4266783586180021,12,12.0,5.2792257939955586e-06
AT3G27200,,False,False,True,Liew_xylem,non-panel,-0.6441191326582106,-0.5853439068253307,12,12.0,5.2792257939955586e-06
AT3G18660,,False,False,True,Liew_xylem,non-panel,-0.9951992828250064,-1.2466367245828298,12,12.0,5.2792257939955586e-06
AT2G47600,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.22188819303998938,0.556640337171454,12,12.0,3.2321790575483017e-06
AT3G59670,,False,False,True,Liew_QC,non-panel,0.010527454136896567,0.13247499691391254,12,12.0,3.2321790575483017e-06
AT4G11320,,False,True,False,Han:Cortex_hypocotyl,non-panel,-1.2386423699244065,-2.668957822681979,12,12.0,8.446761270392897e-06
AT3G03270,,False,False,True,Liew_provasculature,non-panel,0.002246906491004332,0.5937453835428803,12,12.0,3.2321790575483017e-06
AT1G73330,,False,True,False,Han:Cortex_hypocotyl,non-panel,-1.0666438646184837,-1.1485949003019127,12,12.0,8.446761270392897e-06
AT4G19170,NCED4,True,False,False,panel_only,ABA_biosynthesis,0.6039708203851747,-0.4640479261913537,11,11.0,0.0
AT4G22460,,False,True,False,Han:Cortex_hypocotyl,non-panel,-0.062043180587340485,-0.019494590881686962,11,11.0,1.0558451587991119e-05
AT5G26680,,True,False,False,panel_only,Non-homologous end-joining,-0.10859338335310653,0.10943397227661249,11,11.0,0.0
AT5G16590,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.3788995410995077,-0.4367811913201847,11,11.0,1.810020272227049e-05
AT5G14200,,True,False,False,panel_only,Glucosinolate biosynthesis,-0.7022412371688227,-0.9534805088463579,11,11.0,0.0
AT5G12870,,False,False,True,Liew_xylem,non-panel,-0.6602891896864439,-0.7538562752329887,11,11.0,1.810020272227049e-05
AT5G04080,,False,False,True,Liew_provasculature,non-panel,-0.06305413907605244,0.28813545300744536,11,11.0,1.810020272227049e-05
AT5G37020,,True,False,False,panel_only,Plant hormone signal transduction,-0.19683445467953684,-0.20106848660130752,11,11.0,0.0
AT5G51940,,True,False,False,panel_only,Nucleotide excision repair,-0.034610368294080505,0.16114288967082993,11,11.0,0.0
AT5G65210,,True,False,False,panel_only,Plant hormone signal transduction,-0.21156564176075585,0.08021664850366232,11,11.0,0.0
AT1G04680,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.568931676741259,-0.5486507849865504,11,11.0,1.810020272227049e-05
AT5G57220,,False,True,False,Han:E.hypocotyl_epidermis,non-panel,-0.3086195935850323,-0.016608994422819306,11,11.0,1.0558451587991119e-05
AT1G06475,,False,False,True,Liew_provasculature,non-panel,-0.45961330684382395,-0.6319646047289522,11,11.0,1.810020272227049e-05
